 ,Label,Area,Mean,Min,Max,X,Y,Ch,Frame
970,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,41.924,74.033,5,137,197.514,533.334,2,2
971,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,73.390,142.515,29,255,332.209,433.689,2,2
972,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,52.382,63.844,23,137,72.876,4.393,2,2
973,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,59.813,116.957,5,227,473.674,280.792,2,2
974,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,43.851,34.586,5,95,557.826,545.812,2,2
975,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,82.564,49.220,11,95,147.951,530.399,2,2
976,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,42.108,36.519,0,125,401.182,385.005,2,2
977,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,72.198,140.085,11,255,445.834,393.670,2,2
978,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,33.301,33.950,0,71,214.733,273.284,2,2
979,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,86.967,22.532,0,77,159.882,259.663,2,2
980,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,99.168,116.946,35,221,120.781,16.164,2,2
981,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,105.590,171.798,23,255,311.877,261.254,2,2
982,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,34.126,13.965,0,47,272.897,149.530,2,2
983,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,64.950,91.856,5,203,296.318,113.059,2,2
984,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,68.895,57.005,0,167,610.884,407.634,2,2
985,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,60.914,26.566,0,65,87.311,298.340,2,2
986,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,83.390,93.944,29,209,40.356,16.008,2,2
987,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,53.300,97.706,5,203,369.297,145.308,2,2
988,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,52.382,44.555,0,131,255.828,424.251,2,2
989,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,84.766,145.113,17,255,58.014,477.375,2,2
990,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,69.904,120.101,0,255,581.433,326.110,2,2
991,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,84.766,84.279,23,185,286.587,325.148,2,2
992,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,61.006,85.465,0,215,576.932,270.604,2,2
993,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,63.024,30.809,0,89,113.804,409.971,2,2
994,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,43.759,27.507,0,89,105.852,426.376,2,2
995,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,78.161,95.606,29,179,443.939,575.475,2,2
996,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,77.151,196.581,53,255,615.102,418.498,2,2
997,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,60.914,98.226,5,227,222.054,267.315,2,2
998,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,60.639,83.000,11,185,590.304,179.085,2,2
999,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,68.253,49.935,5,107,50.168,177.083,2,2
1000,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,55.134,35.519,5,89,483.968,213.282,2,2
1001,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,34.677,21.640,0,65,288.822,395.136,2,2
1002,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,96.875,175.419,53,255,104.994,264.554,2,2
1003,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,82.564,134.362,35,255,319.483,603.479,2,2
1004,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,51.648,31.499,0,89,301.141,484.135,2,2
1005,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,76.784,40.050,0,95,317.189,246.908,2,2
1006,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,42.842,9.585,0,41,247.114,325.857,2,2
1007,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,46.878,25.671,0,77,266.923,331.515,2,2
1008,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,101.921,173.603,5,255,176.721,256.486,2,2
1009,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,38.255,24.259,0,65,476.867,429.465,2,2
1010,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,67.702,164.423,41,255,521.155,457.167,2,2
1011,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,81.004,124.262,5,255,273.354,46.605,2,2
1012,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,32.659,10.028,0,35,132.715,188.119,2,2
1013,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,41.282,22.744,0,65,98.563,298.668,2,2
1014,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,55.410,86.040,35,167,264.673,495.746,2,2
1015,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,78.069,52.105,5,143,380.886,444.865,2,2
1016,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,56.419,10.081,0,35,240.293,346.187,2,2
1017,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,40.456,30.796,0,71,430.309,256.249,2,2
1018,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,57.428,41.537,11,95,42.278,66.257,2,2
1019,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,52.199,33.467,0,89,278.770,287.515,2,2
1020,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,35.594,21.258,0,89,404.544,233.520,2,2
1021,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,53.850,44.383,11,119,43.244,48.965,2,2
1022,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,37.246,31.485,0,89,528.953,468.325,2,2
1023,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,33.668,11.180,0,47,127.818,357.128,2,2
1024,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,36.787,87.668,35,167,408.369,618.338,2,2
1025,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,60.914,51.215,0,137,289.296,593.996,2,2
1026,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,49.447,31.046,0,83,243.183,24.650,2,2
1027,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,91.738,204.814,47,255,432.569,235.250,2,2
1028,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,35.044,73.136,23,149,181.463,523.319,2,2
1029,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,36.695,31.058,0,89,107.663,30.266,2,2
1030,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,67.244,87.682,5,197,370.770,198.392,2,2
1031,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,79.445,70.321,23,143,115.166,257.074,2,2
1032,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,74.766,41.517,0,95,391.726,55.530,2,2
1033,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,38.530,35.202,0,89,95.213,502.135,2,2
1034,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,62.382,110.738,23,255,64.328,243.127,2,2
1035,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,42.383,22.617,0,59,302.943,359.199,2,2
1036,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,56.052,19.520,0,71,367.187,186.685,2,2
1037,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,50.089,68.967,23,125,458.557,575.794,2,2
1038,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,53.850,98.056,29,203,565.990,515.725,2,2
1039,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,52.382,26.753,0,95,114.063,378.079,2,2
1040,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,57.795,50.810,5,125,75.593,24.183,2,2
1041,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,47.520,23.104,0,77,598.600,447.391,2,2
1042,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,85.867,27.982,0,95,530.111,521.422,2,2
1043,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,70.730,155.003,41,255,380.776,602.358,2,2
1044,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,36.970,22.993,0,95,495.038,343.160,2,2
1045,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,45.135,41.612,0,125,608.240,438.165,2,2
1046,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,69.629,134.436,59,255,149.311,511.215,2,2
1047,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,39.631,62.292,17,143,48.693,465.163,2,2
1048,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,70.730,74.479,23,179,8.969,40.129,2,2
1049,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,43.025,36.360,0,101,333.944,129.917,2,2
1050,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,77.977,30.331,0,95,176.247,573.609,2,2
1051,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,65.226,130.637,53,233,215.592,407.754,2,2
1052,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,72.381,183.961,65,255,261.111,415.410,2,2
1053,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,47.979,111.474,53,185,288.508,504.936,2,2
1054,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,57.336,70.683,5,149,16.721,508.836,2,2
1055,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,38.622,49.252,11,113,366.038,609.469,2,2
1056,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,37.888,16.044,0,59,517.960,484.527,2,2
1057,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,81.371,48.975,5,101,55.632,93.985,2,2
1058,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,53.116,40.960,0,95,298.448,215.196,2,2
1059,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,62.840,89.123,5,185,532.591,428.032,2,2
1060,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,35.136,33.937,0,83,249.619,615.048,2,2
1061,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,57.428,55.080,11,125,324.857,119.127,2,2
1062,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,39.814,21.429,0,65,407.017,336.416,2,2
1063,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,89.719,153.311,29,255,187.147,534.714,2,2
1064,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,54.951,51.618,11,107,201.122,610.166,2,2
1065,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,56.510,76.115,0,191,272.267,206.855,2,2
1066,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,55.685,62.677,11,119,115.304,159.545,2,2
1067,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,97.242,128.987,47,255,375.132,332.578,2,2
1068,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,41.832,56.118,5,125,67.893,98.196,2,2
1069,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,65.226,94.266,29,185,34.223,318.312,2,2
1070,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,37.888,12.734,0,47,414.291,220.150,2,2
1071,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,56.694,25.641,0,83,181.179,422.716,2,2
1072,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,42.750,13.790,0,47,295.246,466.129,2,2
1073,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,33.576,37.891,0,101,19.106,466.318,2,2
1074,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,45.685,32.783,5,83,207.824,549.335,2,2
1075,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,49.722,28.249,0,65,10.316,15.065,2,2
1076,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,56.327,65.479,5,137,166.398,303.961,2,2
1077,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,74.124,117.210,29,245,198.757,570.600,2,2
1078,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,48.988,26.659,0,83,551.811,552.373,2,2
1079,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,35.044,64.702,11,125,207.533,532.921,2,2
1080,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,32.659,28.087,0,77,191.058,287.868,2,2
1081,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,52.933,39.676,0,101,163.111,503.558,2,2
1082,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,37.154,18.444,0,59,545.568,570.297,2,2
1083,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,61.097,16.853,0,59,48.760,611.083,2,2
1084,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,39.722,44.284,11,113,39.574,560.125,2,2
1085,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,62.473,108.172,11,215,564.331,449.714,2,2
1086,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,44.768,24.107,0,77,268.956,569.375,2,2
1087,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,60.272,89.950,41,179,13.848,266.792,2,2
1088,FRET_Rec.tif:Positive:c:2/6 - Sequence 003/T2_FRET 036,66.418,103.097,5,233,371.730,135.334,2,2
1089,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,41.007,9.978,0,41,352.200,410.829,2,2
1090,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,48.162,13.987,0,47,194.620,277.810,2,2
1091,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,47.520,51.969,11,107,160.339,530.936,2,2
1092,FRET_Rec.tif:Other:c:2/6 - Sequence 003/T2_FRET 036,37.888,20.027,0,65,261.269,135.414,2,2
1093,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,67.702,90.285,23,185,134.861,520.232,2,3
1094,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,72.840,114.995,29,233,143.516,138.703,2,3
1095,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,37.154,46.556,11,113,196.077,552.552,2,3
1096,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,39.447,21.721,0,65,545.232,436.466,2,3
1097,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,49.814,24.869,0,71,487.286,392.403,2,3
1098,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,37.154,17.294,0,59,244.005,395.536,2,3
1099,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,47.061,16.735,0,113,274.016,476.293,2,3
1100,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,64.583,41.469,5,113,603.732,420.994,2,3
1101,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,88.894,92.227,0,251,283.049,169.758,2,3
1102,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,39.447,12.007,0,41,212.489,243.882,2,3
1103,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,82.105,30.536,0,83,194.150,508.665,2,3
1104,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,58.620,31.623,0,89,471.032,42.299,2,3
1105,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,46.786,26.804,0,83,599.363,232.384,2,3
1106,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,34.402,25.827,0,65,204.834,137.128,2,3
1107,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,55.501,12.238,0,41,353.424,330.854,2,3
1108,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,44.401,21.849,0,71,399.700,525.350,2,3
1109,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,55.134,87.113,11,173,187.234,610.626,2,3
1110,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,69.629,185.300,53,255,229.076,529.159,2,3
1111,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,85.408,31.280,0,83,136.392,12.606,2,3
1112,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,51.740,68.713,17,155,173.055,506.007,2,3
1113,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,52.841,184.778,65,255,536.101,482.684,2,3
1114,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,68.161,150.093,29,255,54.930,269.173,2,3
1115,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,38.530,62.586,17,131,601.128,403.430,2,3
1116,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,59.813,35.178,0,83,505.404,232.281,2,3
1117,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,87.059,119.360,35,245,271.028,397.405,2,3
1118,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,66.326,86.934,11,203,371.646,283.318,2,3
1119,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,38.622,22.881,0,71,178.271,482.295,2,3
1120,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,41.649,27.650,0,95,20.488,597.538,2,3
1121,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,55.593,17.125,0,83,389.237,332.503,2,3
1122,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,43.759,54.396,11,101,179.895,270.152,2,3
1123,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,78.711,37.296,0,89,358.356,130.298,2,3
1124,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,35.594,25.802,0,95,333.687,229.397,2,3
1125,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,57.336,7.994,0,29,134.416,212.913,2,3
1126,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,41.924,88.344,35,155,197.514,533.334,2,3
1127,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,73.390,112.445,35,227,332.209,433.689,2,3
1128,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,52.382,53.105,11,119,72.876,4.393,2,3
1129,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,59.813,88.328,5,197,473.674,280.792,2,3
1130,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,43.851,30.866,0,71,557.826,545.812,2,3
1131,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,82.564,58.593,11,119,147.951,530.399,2,3
1132,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,42.108,20.590,0,65,401.182,385.005,2,3
1133,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,72.198,105.826,11,245,445.834,393.670,2,3
1134,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,33.301,26.915,0,77,214.733,273.284,2,3
1135,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,86.967,17.160,0,71,159.882,259.663,2,3
1136,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,99.168,107.783,41,233,120.781,16.164,2,3
1137,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,105.590,186.439,29,255,311.877,261.254,2,3
1138,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,34.126,12.108,0,41,272.897,149.530,2,3
1139,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,64.950,56.349,0,137,296.318,113.059,2,3
1140,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,68.895,41.079,0,113,610.884,407.634,2,3
1141,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,60.914,17.774,0,59,87.311,298.340,2,3
1142,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,83.390,75.917,29,143,40.356,16.008,2,3
1143,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,53.300,59.632,0,131,369.297,145.308,2,3
1144,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,52.382,39.053,0,107,255.828,424.251,2,3
1145,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,84.766,139.325,35,255,58.014,477.375,2,3
1146,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,69.904,75.277,0,185,581.433,326.110,2,3
1147,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,84.766,58.565,5,143,286.587,325.148,2,3
1148,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,61.006,55.438,0,131,576.932,270.604,2,3
1149,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,63.024,27.777,0,77,113.804,409.971,2,3
1150,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,43.759,20.960,0,89,105.852,426.376,2,3
1151,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,78.161,82.824,29,179,443.939,575.475,2,3
1152,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,77.151,181.813,59,255,615.102,418.498,2,3
1153,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,60.914,55.459,0,149,222.054,267.315,2,3
1154,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,60.639,55.823,11,137,590.304,179.085,2,3
1155,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,68.253,44.653,5,95,50.168,177.083,2,3
1156,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,55.134,29.724,0,77,483.968,213.282,2,3
1157,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,34.677,14.950,0,53,288.822,395.136,2,3
1158,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,96.875,173.788,53,255,104.994,264.554,2,3
1159,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,82.564,118.753,53,233,319.483,603.479,2,3
1160,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,51.648,34.519,0,101,301.141,484.135,2,3
1161,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,76.784,29.444,0,89,317.189,246.908,2,3
1162,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,42.842,7.111,0,29,247.114,325.857,2,3
1163,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,46.878,19.861,0,71,266.923,331.515,2,3
1164,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,101.921,156.219,11,255,176.721,256.486,2,3
1165,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,38.255,17.717,0,53,476.867,429.465,2,3
1166,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,67.702,131.911,35,233,521.155,457.167,2,3
1167,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,81.004,77.966,0,209,273.354,46.605,2,3
1168,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,32.659,7.399,0,35,132.715,188.119,2,3
1169,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,41.282,15.436,0,53,98.563,298.668,2,3
1170,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,55.410,93.450,41,191,264.673,495.746,2,3
1171,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,78.069,33.434,0,89,380.886,444.865,2,3
1172,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,56.419,7.333,0,35,240.293,346.187,2,3
1173,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,40.456,21.385,0,59,430.309,256.249,2,3
1174,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,57.428,36.176,0,77,42.278,66.257,2,3
1175,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,52.199,26.591,0,71,278.770,287.515,2,3
1176,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,35.594,18.376,0,65,404.544,233.520,2,3
1177,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,53.850,36.780,0,83,43.244,48.965,2,3
1178,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,37.246,22.569,0,65,528.953,468.325,2,3
1179,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,33.668,7.659,0,35,127.818,357.128,2,3
1180,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,36.787,85.559,35,167,408.369,618.338,2,3
1181,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,60.914,43.652,0,113,289.296,593.996,2,3
1182,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,49.447,22.349,0,71,243.183,24.650,2,3
1183,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,91.738,164.260,23,255,432.569,235.250,2,3
1184,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,35.044,71.440,29,149,181.463,523.319,2,3
1185,FRET_Rec.tif:Other:c:2/6 - Sequence 004/T7_FRET050,36.695,28.055,5,71,107.663,30.266,2,3
1186,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,67.244,59.712,5,137,370.770,198.392,2,3
1187,FRET_Rec.tif:Positive:c:2/6 - Sequence 004/T7_FRET050,79.445,57.982,17,107,115.166,257.074,2,3
